transaction_id,order_date,product_name,category,quantity,unit_price,revenue,city,payment_method,delivery_status,year,month,month_name,quarter
TXN011507,2023-03-27,Rug,Home,1,191877.37,191877.37,Kano,Card,Delivered,2023,3,March,1
TXN015706,2023-03-27,Cooking Pot,Home,2,221088.78,442177.56,Kano,Cash,Cancelled,2023,3,March,1
TXN014567,2023-03-27,Samsung Galaxy,Electronics,1,193254.73,193254.73,Enugu,Cash,Delivered,2023,3,March,1
TXN004548,2023-03-27,Nike Sneakers,Fashion,3,233889.61,701668.83,Ibadan,Transfer,Pending,2023,3,March,1
TXN001049,2023-03-27,Perfume,Beauty,1,418452.92,418452.92,Abuja,Cash,Pending,2023,3,March,1
TXN014676,2023-03-27,Makeup Kit,Beauty,3,165643.76,496931.28,Kano,Transfer,Cancelled,2023,3,March,1
TXN014692,2023-03-27,Senator Outfit,Fashion,2,197690.04,395380.08,Kano,Cash,Pending,2023,3,March,1
TXN018324,2023-03-27,LG TV,Electronics,5,125650.11,628250.55,Lagos,Cash,Delivered,2023,3,March,1
TXN004469,2023-03-27,Perfume,Beauty,2,304312.87,608625.74,Enugu,Card,Cancelled,2023,3,March,1
TXN014662,2023-03-27,HP Laptop,Electronics,1,488645.79,488645.79,Kano,Transfer,Delivered,2023,3,March,1
TXN002024,2023-03-27,iPhone,Electronics,4,216173.29,864693.16,Kano,Card,Delivered,2023,3,March,1
TXN002990,2023-03-27,Gucci Bag,Fashion,5,206023.63,1030118.15,Ibadan,USSD,Pending,2023,3,March,1
TXN005966,2023-03-27,LG TV,Electronics,2,205697.35,411394.7,Ibadan,Cash,Cancelled,2023,3,March,1
TXN006370,2023-03-27,Hair Extension,Beauty,2,374178.47,748356.94,Kano,USSD,Delivered,2023,3,March,1
TXN006728,2023-03-27,Skincare Set,Beauty,4,134244.48,536977.92,Kano,USSD,Cancelled,2023,3,March,1
TXN019721,2023-03-27,HP Laptop,Electronics,3,124353.16,373059.48,Kano,Cash,Cancelled,2023,3,March,1
TXN008381,2023-03-27,Nail Polish,Beauty,5,155565.78,777828.9,Ibadan,Transfer,Delivered,2023,3,March,1
TXN010107,2023-03-27,Table Lamp,Home,5,249462.67,1247313.35,Port Harcourt,Card,Delivered,2023,3,March,1
TXN008883,2023-03-27,Samsung Galaxy,Electronics,5,146901.93,734509.65,Ibadan,Card,Pending,2023,3,March,1
TXN010422,2023-03-27,Rice Cooker,Home,1,341554.33,341554.33,Port Harcourt,USSD,Cancelled,2023,3,March,1
TXN002398,2023-03-27,Rug,Home,4,109101.88,436407.52,Abuja,Transfer,Cancelled,2023,3,March,1
TXN004207,2023-03-27,Hair Extension,Beauty,1,358203.84,358203.84,Ibadan,Transfer,Pending,2023,3,March,1
TXN018447,2023-03-27,Nike Sneakers,Fashion,4,395115.77,1580463.08,Lagos,Cash,Cancelled,2023,3,March,1
TXN018631,2023-03-27,Rice Cooker,Home,2,284774.97,569549.94,Abuja,USSD,Delivered,2023,3,March,1
TXN011313,2023-03-27,Samsung Galaxy,Electronics,1,32963.54,32963.54,Port Harcourt,Cash,Cancelled,2023,3,March,1
TXN014473,2023-03-27,Nail Polish,Beauty,5,264292.04,1321460.2,Abuja,Transfer,Pending,2023,3,March,1
TXN000354,2023-03-27,iPhone,Electronics,5,145273.58,726367.9,Abuja,Card,Delivered,2023,3,March,1
TXN011851,2023-03-27,Nike Sneakers,Fashion,5,322706.7,1613533.5,Lagos,Cash,Pending,2023,3,March,1
TXN010000,2023-03-27,HP Laptop,Electronics,5,28555.63,142778.15,Port Harcourt,Cash,Pending,2023,3,March,1
TXN009143,2023-03-28,Cooking Pot,Home,4,238457.43,953829.72,Lagos,Cash,Delivered,2023,3,March,1
TXN016666,2023-03-28,Rice Cooker,Home,4,109542.43,438169.72,Port Harcourt,Cash,Delivered,2023,3,March,1
TXN009379,2023-03-28,Nike Sneakers,Fashion,2,238936.15,477872.3,Abuja,USSD,Pending,2023,3,March,1
TXN004581,2023-03-28,Perfume,Beauty,1,467874.7,467874.7,Abuja,Card,Delivered,2023,3,March,1
TXN005936,2023-03-28,Rug,Home,5,193715.76,968578.8,Enugu,Cash,Cancelled,2023,3,March,1
TXN019755,2023-03-28,Perfume,Beauty,3,120296.82,360890.46,Abuja,Cash,Delivered,2023,3,March,1
TXN004533,2023-03-28,Nail Polish,Beauty,1,32948.18,32948.18,Lagos,Cash,Delivered,2023,3,March,1
TXN015443,2023-03-28,Ankara Dress,Fashion,5,276231.13,1381155.65,Enugu,Cash,Cancelled,2023,3,March,1
TXN008745,2023-03-28,Nike Sneakers,Fashion,4,406266.82,1625067.28,Kano,Card,Delivered,2023,3,March,1
TXN016122,2023-03-28,Cooking Pot,Home,1,357795.16,357795.16,Abuja,Cash,Cancelled,2023,3,March,1
TXN015365,2023-03-28,LG TV,Electronics,3,217202.12,651606.36,Ibadan,Transfer,Delivered,2023,3,March,1
TXN019780,2023-03-28,Table Lamp,Home,2,125369.3,250738.6,Kano,Transfer,Cancelled,2023,3,March,1
TXN005398,2023-03-28,Perfume,Beauty,3,251202.03,753606.09,Enugu,Transfer,Cancelled,2023,3,March,1
TXN018846,2023-03-28,Nike Sneakers,Fashion,4,283137.18,1132548.72,Lagos,Card,Cancelled,2023,3,March,1
TXN007094,2023-03-28,Nail Polish,Beauty,1,107048.69,107048.69,Ibadan,Card,Pending,2023,3,March,1
TXN006557,2023-03-28,iPhone,Electronics,3,72708.27,218124.81,Port Harcourt,USSD,Pending,2023,3,March,1
TXN011822,2023-03-28,JBL Speaker,Electronics,2,216951.78,433903.56,Enugu,Transfer,Pending,2023,3,March,1
TXN014580,2023-03-28,Skincare Set,Beauty,1,137997.1,137997.1,Kano,Cash,Pending,2023,3,March,1
TXN004604,2023-03-28,Skincare Set,Beauty,5,75451.65,377258.25,Lagos,Cash,Cancelled,2023,3,March,1
TXN019286,2023-03-28,Nail Polish,Beauty,4,61767.67,247070.68,Enugu,Transfer,Delivered,2023,3,March,1
TXN019888,2023-03-28,Perfume,Beauty,3,122687.51,368062.53,Abuja,Transfer,Pending,2023,3,March,1
TXN001449,2023-03-28,Perfume,Beauty,4,173968.0,695872.0,Ibadan,Card,Delivered,2023,3,March,1
TXN018579,2023-03-28,Ankara Dress,Fashion,4,383222.14,1532888.56,Port Harcourt,Cash,Delivered,2023,3,March,1
TXN000725,2023-03-28,Nike Sneakers,Fashion,2,393395.14,786790.28,Ibadan,Cash,Delivered,2023,3,March,1
TXN016341,2023-03-28,LG TV,Electronics,5,297022.37,1485111.85,Lagos,Cash,Pending,2023,3,March,1
TXN018478,2023-03-28,Gucci Bag,Fashion,4,82668.97,330675.88,Kano,Transfer,Pending,2023,3,March,1
TXN003908,2023-03-28,Skincare Set,Beauty,4,217809.15,871236.6,Kano,Cash,Cancelled,2023,3,March,1
TXN009485,2023-03-28,LG TV,Electronics,3,121900.47,365701.41,Kano,Transfer,Delivered,2023,3,March,1
TXN004479,2023-03-28,LG TV,Electronics,2,179523.06,359046.12,Enugu,USSD,Delivered,2023,3,March,1
TXN000026,2023-03-28,Rice Cooker,Home,1,251522.1,251522.1,Lagos,USSD,Delivered,2023,3,March,1
TXN006450,2023-03-29,Blender,Home,4,260540.07,1042160.28,Ibadan,Cash,Cancelled,2023,3,March,1
TXN009794,2023-03-29,Samsung Galaxy,Electronics,3,43134.86,129404.58,Port Harcourt,USSD,Cancelled,2023,3,March,1
TXN000575,2023-03-29,Ankara Dress,Fashion,4,371790.03,1487160.12,Lagos,Cash,Pending,2023,3,March,1
TXN000081,2023-03-29,Rice Cooker,Home,3,278932.34,836797.02,Lagos,Transfer,Pending,2023,3,March,1
TXN005778,2023-03-29,LG TV,Electronics,5,414678.76,2073393.8,Ibadan,Cash,Pending,2023,3,March,1
TXN005011,2023-03-29,Hair Extension,Beauty,5,425617.61,2128088.05,Kano,USSD,Pending,2023,3,March,1
TXN013362,2023-03-29,Rice Cooker,Home,2,58173.3,116346.6,Abuja,Card,Pending,2023,3,March,1
TXN000124,2023-03-29,Hair Extension,Beauty,2,489396.01,978792.02,Lagos,USSD,Delivered,2023,3,March,1
TXN019450,2023-03-29,Hair Extension,Beauty,3,444077.46,1332232.38,Ibadan,Cash,Cancelled,2023,3,March,1
TXN002602,2023-03-29,HP Laptop,Electronics,5,87652.84,438264.2,Port Harcourt,Card,Pending,2023,3,March,1
TXN009619,2023-03-29,Gucci Bag,Fashion,1,151809.47,151809.47,Lagos,Card,Delivered,2023,3,March,1
TXN012656,2023-03-29,Senator Outfit,Fashion,3,88517.85,265553.55,Lagos,Transfer,Delivered,2023,3,March,1
TXN008081,2023-03-29,JBL Speaker,Electronics,2,16923.99,33847.98,Ibadan,Transfer,Cancelled,2023,3,March,1
TXN009127,2023-03-29,Makeup Kit,Beauty,2,364778.02,729556.04,Ibadan,USSD,Pending,2023,3,March,1
TXN019460,2023-03-29,Gucci Bag,Fashion,2,479895.36,959790.72,Abuja,Cash,Pending,2023,3,March,1
TXN016473,2023-03-29,LG TV,Electronics,1,150879.79,150879.79,Lagos,USSD,Delivered,2023,3,March,1
TXN011868,2023-03-29,iPhone,Electronics,2,320456.58,640913.16,Port Harcourt,Transfer,Pending,2023,3,March,1
TXN005067,2023-03-29,Senator Outfit,Fashion,4,320765.86,1283063.44,Enugu,Cash,Delivered,2023,3,March,1
TXN003785,2023-03-29,LG TV,Electronics,3,107263.22,321789.66,Ibadan,Card,Cancelled,2023,3,March,1
TXN008846,2023-03-29,JBL Speaker,Electronics,3,92118.67,276356.01,Enugu,Card,Pending,2023,3,March,1
TXN000424,2023-03-29,Perfume,Beauty,3,361906.63,1085719.89,Lagos,USSD,Pending,2023,3,March,1
TXN012100,2023-03-29,Cooking Pot,Home,2,250239.56,500479.12,Kano,USSD,Cancelled,2023,3,March,1
TXN008344,2023-03-29,Perfume,Beauty,3,29447.54,88342.62,Port Harcourt,Transfer,Cancelled,2023,3,March,1
TXN003607,2023-03-29,Rice Cooker,Home,3,422191.51,1266574.53,Abuja,Card,Cancelled,2023,3,March,1
TXN007790,2023-03-29,Table Lamp,Home,4,427468.72,1709874.88,Port Harcourt,Cash,Delivered,2023,3,March,1
TXN000774,2023-03-29,Senator Outfit,Fashion,5,285403.11,1427015.55,Enugu,Transfer,Pending,2023,3,March,1
TXN011799,2023-03-29,Wristwatch,Fashion,3,175168.45,525505.35,Enugu,Cash,Pending,2023,3,March,1
TXN019325,2023-03-29,Senator Outfit,Fashion,5,34450.19,172250.95,Kano,Cash,Cancelled,2023,3,March,1
TXN018207,2023-03-29,LG TV,Electronics,1,496678.87,496678.87,Kano,Cash,Delivered,2023,3,March,1
TXN001341,2023-03-30,Rug,Home,5,159139.17,795695.85,Enugu,Card,Pending,2023,3,March,1
TXN000183,2023-03-30,Senator Outfit,Fashion,5,116920.71,584603.55,Abuja,Card,Pending,2023,3,March,1
TXN016269,2023-03-30,JBL Speaker,Electronics,1,192747.22,192747.22,Ibadan,Card,Delivered,2023,3,March,1
TXN008073,2023-03-30,JBL Speaker,Electronics,1,363894.41,363894.41,Lagos,Cash,Delivered,2023,3,March,1
TXN018756,2023-03-30,Gucci Bag,Fashion,4,17220.85,68883.4,Enugu,USSD,Cancelled,2023,3,March,1
TXN011666,2023-03-30,Skincare Set,Beauty,4,229922.61,919690.44,Abuja,Cash,Pending,2023,3,March,1
TXN010326,2023-03-30,Senator Outfit,Fashion,4,59787.94,239151.76,Kano,Transfer,Pending,2023,3,March,1
TXN007907,2023-03-30,HP Laptop,Electronics,4,278426.07,1113704.28,Ibadan,Card,Cancelled,2023,3,March,1
TXN015110,2023-03-30,Hair Extension,Beauty,5,78010.73,390053.65,Ibadan,Card,Pending,2023,3,March,1
TXN008517,2023-03-30,Skincare Set,Beauty,3,179005.73,537017.19,Ibadan,Card,Pending,2023,3,March,1
TXN004134,2023-03-30,Blender,Home,4,72078.12,288312.48,Enugu,USSD,Pending,2023,3,March,1
TXN018244,2023-03-30,Ankara Dress,Fashion,4,52385.63,209542.52,Port Harcourt,Cash,Cancelled,2023,3,March,1
TXN005116,2023-03-30,Rug,Home,2,223679.93,447359.86,Kano,Cash,Pending,2023,3,March,1
TXN015621,2023-03-30,iPhone,Electronics,5,386493.59,1932467.95,Port Harcourt,USSD,Delivered,2023,3,March,1
TXN011843,2023-03-30,Perfume,Beauty,2,373708.83,747417.66,Kano,Cash,Pending,2023,3,March,1
TXN019545,2023-03-30,Senator Outfit,Fashion,2,139283.02,278566.04,Enugu,Transfer,Pending,2023,3,March,1
TXN012873,2023-03-30,Rice Cooker,Home,5,489900.19,2449500.95,Port Harcourt,Cash,Delivered,2023,3,March,1
TXN007550,2023-03-30,Blender,Home,2,176996.69,353993.38,Kano,USSD,Pending,2023,3,March,1
TXN008628,2023-03-30,iPhone,Electronics,5,275463.36,1377316.8,Ibadan,Card,Delivered,2023,3,March,1
TXN017462,2023-03-30,Makeup Kit,Beauty,3,253533.39,760600.17,Enugu,USSD,Cancelled,2023,3,March,1
TXN006731,2023-03-30,HP Laptop,Electronics,4,241140.59,964562.36,Abuja,Transfer,Pending,2023,3,March,1
TXN019465,2023-03-30,Nike Sneakers,Fashion,4,10870.46,43481.84,Abuja,Card,Pending,2023,3,March,1
TXN005174,2023-03-30,Nike Sneakers,Fashion,1,21110.9,21110.9,Enugu,Cash,Cancelled,2023,3,March,1
TXN006997,2023-03-30,Table Lamp,Home,5,415514.66,2077573.3,Kano,Cash,Cancelled,2023,3,March,1
TXN017612,2023-03-30,HP Laptop,Electronics,3,457082.77,1371248.31,Abuja,Card,Delivered,2023,3,March,1
TXN008608,2023-03-30,Skincare Set,Beauty,3,198870.98,596612.94,Port Harcourt,Transfer,Delivered,2023,3,March,1
TXN001930,2023-03-30,Perfume,Beauty,1,435016.5,435016.5,Lagos,Card,Cancelled,2023,3,March,1
TXN017735,2023-03-30,Rug,Home,1,193312.79,193312.79,Abuja,Cash,Delivered,2023,3,March,1
TXN017745,2023-03-30,Rug,Home,5,63588.42,317942.1,Ibadan,Card,Cancelled,2023,3,March,1
TXN003305,2023-03-30,Nail Polish,Beauty,3,481142.3,1443426.9,Port Harcourt,USSD,Delivered,2023,3,March,1
TXN006685,2023-03-30,Ankara Dress,Fashion,5,496040.8,2480204.0,Enugu,Transfer,Pending,2023,3,March,1
TXN000729,2023-03-30,Table Lamp,Home,5,405243.06,2026215.3,Kano,Cash,Pending,2023,3,March,1
TXN017973,2023-03-30,Nail Polish,Beauty,1,126730.83,126730.83,Ibadan,Card,Cancelled,2023,3,March,1
TXN008805,2023-03-30,Makeup Kit,Beauty,4,11820.24,47280.96,Abuja,Cash,Pending,2023,3,March,1
TXN006544,2023-03-31,Rice Cooker,Home,2,226390.82,452781.64,Lagos,Transfer,Delivered,2023,3,March,1
TXN018191,2023-03-31,Cooking Pot,Home,1,12659.8,12659.8,Port Harcourt,Transfer,Delivered,2023,3,March,1
TXN001432,2023-03-31,Hair Extension,Beauty,1,334386.05,334386.05,Abuja,Transfer,Cancelled,2023,3,March,1
TXN003907,2023-03-31,Makeup Kit,Beauty,5,231719.1,1158595.5,Lagos,USSD,Delivered,2023,3,March,1
TXN017025,2023-03-31,Senator Outfit,Fashion,5,392119.39,1960596.95,Abuja,Transfer,Pending,2023,3,March,1
TXN000866,2023-03-31,Gucci Bag,Fashion,3,273606.4,820819.2,Ibadan,Card,Cancelled,2023,3,March,1
TXN012760,2023-03-31,Blender,Home,5,296115.59,1480577.95,Lagos,Card,Cancelled,2023,3,March,1
TXN004311,2023-03-31,Hair Extension,Beauty,2,494334.53,988669.06,Enugu,Card,Cancelled,2023,3,March,1
TXN003817,2023-03-31,Table Lamp,Home,1,147587.02,147587.02,Lagos,Transfer,Delivered,2023,3,March,1
TXN014858,2023-03-31,Hair Extension,Beauty,4,435891.92,1743567.68,Enugu,Cash,Cancelled,2023,3,March,1
TXN001284,2023-03-31,Samsung Galaxy,Electronics,5,246202.72,1231013.6,Lagos,Transfer,Cancelled,2023,3,March,1
TXN011513,2023-03-31,Gucci Bag,Fashion,4,31568.06,126272.24,Lagos,USSD,Cancelled,2023,3,March,1
TXN011451,2023-03-31,HP Laptop,Electronics,3,152521.46,457564.38,Ibadan,Transfer,Delivered,2023,3,March,1
TXN004107,2023-03-31,Perfume,Beauty,2,81739.02,163478.04,Ibadan,Cash,Delivered,2023,3,March,1
TXN007810,2023-03-31,Hair Extension,Beauty,3,157549.04,472647.12,Ibadan,USSD,Delivered,2023,3,March,1
TXN008647,2023-03-31,Gucci Bag,Fashion,3,342091.93,1026275.79,Ibadan,Cash,Delivered,2023,3,March,1
TXN006907,2023-03-31,Blender,Home,1,311221.58,311221.58,Enugu,USSD,Delivered,2023,3,March,1
TXN000582,2023-03-31,Blender,Home,1,58515.92,58515.92,Abuja,Card,Pending,2023,3,March,1
TXN001838,2023-03-31,Cooking Pot,Home,3,119741.87,359225.61,Lagos,Transfer,Pending,2023,3,March,1
TXN017486,2023-03-31,iPhone,Electronics,4,159376.25,637505.0,Kano,USSD,Pending,2023,3,March,1
TXN016161,2023-03-31,LG TV,Electronics,4,391358.55,1565434.2,Abuja,Card,Pending,2023,3,March,1
TXN006250,2023-03-31,Rice Cooker,Home,2,458562.57,917125.14,Ibadan,Transfer,Pending,2023,3,March,1
TXN018739,2023-03-31,Ankara Dress,Fashion,2,197715.33,395430.66,Enugu,Transfer,Pending,2023,3,March,1
TXN013226,2023-03-31,Hair Extension,Beauty,5,303625.6,1518128.0,Lagos,Cash,Cancelled,2023,3,March,1
TXN006029,2023-03-31,iPhone,Electronics,3,72238.45,216715.35,Ibadan,Card,Pending,2023,3,March,1
TXN018987,2023-03-31,Cooking Pot,Home,3,220138.56,660415.68,Abuja,Card,Cancelled,2023,3,March,1
TXN003230,2023-03-31,Rug,Home,1,138260.94,138260.94,Port Harcourt,Transfer,Delivered,2023,3,March,1
TXN017185,2023-03-31,Makeup Kit,Beauty,1,388179.4,388179.4,Abuja,Transfer,Delivered,2023,3,March,1
TXN010989,2023-03-31,Table Lamp,Home,5,349210.47,1746052.35,Kano,USSD,Delivered,2023,3,March,1
TXN003853,2023-03-31,Hair Extension,Beauty,5,108821.86,544109.3,Lagos,Transfer,Pending,2023,3,March,1
TXN008611,2023-04-01,Ankara Dress,Fashion,2,230814.28,461628.56,Kano,Cash,Pending,2023,4,April,2
TXN016440,2023-04-01,HP Laptop,Electronics,4,238365.71,953462.84,Enugu,Card,Pending,2023,4,April,2
TXN006683,2023-04-01,Gucci Bag,Fashion,3,485578.27,1456734.81,Port Harcourt,USSD,Cancelled,2023,4,April,2
TXN004937,2023-04-01,Ankara Dress,Fashion,5,347091.9,1735459.5,Enugu,Cash,Pending,2023,4,April,2
TXN009825,2023-04-01,Senator Outfit,Fashion,3,461078.73,1383236.19,Enugu,USSD,Delivered,2023,4,April,2
TXN012217,2023-04-01,Wristwatch,Fashion,2,191592.3,383184.6,Lagos,Transfer,Cancelled,2023,4,April,2
TXN012687,2023-04-01,Skincare Set,Beauty,4,35659.32,142637.28,Ibadan,USSD,Delivered,2023,4,April,2
TXN000601,2023-04-01,Rice Cooker,Home,4,97213.73,388854.92,Kano,Cash,Delivered,2023,4,April,2
TXN008144,2023-04-01,Makeup Kit,Beauty,3,467448.31,1402344.93,Lagos,Card,Delivered,2023,4,April,2
TXN004380,2023-04-01,Nail Polish,Beauty,2,192702.83,385405.66,Lagos,Cash,Cancelled,2023,4,April,2
TXN002340,2023-04-01,Perfume,Beauty,2,292507.66,585015.32,Enugu,Card,Pending,2023,4,April,2
TXN007490,2023-04-01,Samsung Galaxy,Electronics,4,108668.03,434672.12,Enugu,Transfer,Pending,2023,4,April,2
TXN013265,2023-04-01,Gucci Bag,Fashion,3,319462.25,958386.75,Lagos,Card,Cancelled,2023,4,April,2
TXN013864,2023-04-01,HP Laptop,Electronics,3,322990.01,968970.03,Abuja,Transfer,Cancelled,2023,4,April,2
TXN007542,2023-04-01,LG TV,Electronics,3,172277.21,516831.63,Abuja,Card,Pending,2023,4,April,2
TXN015476,2023-04-01,Gucci Bag,Fashion,1,295716.63,295716.63,Kano,Cash,Cancelled,2023,4,April,2
TXN006214,2023-04-01,Skincare Set,Beauty,2,64240.69,128481.38,Lagos,Transfer,Cancelled,2023,4,April,2
TXN014498,2023-04-01,Nail Polish,Beauty,4,392167.13,1568668.52,Enugu,Cash,Pending,2023,4,April,2
TXN017072,2023-04-01,Perfume,Beauty,3,195236.16,585708.48,Abuja,Cash,Delivered,2023,4,April,2
TXN009105,2023-04-01,Hair Extension,Beauty,2,368039.67,736079.34,Enugu,Card,Pending,2023,4,April,2
TXN001041,2023-04-01,HP Laptop,Electronics,3,288297.52,864892.56,Abuja,Transfer,Cancelled,2023,4,April,2
TXN013395,2023-04-01,Wristwatch,Fashion,2,456023.03,912046.06,Enugu,Card,Pending,2023,4,April,2
TXN010644,2023-04-01,iPhone,Electronics,2,475270.41,950540.82,Abuja,Transfer,Cancelled,2023,4,April,2
TXN003665,2023-04-01,JBL Speaker,Electronics,3,404641.04,1213923.12,Abuja,Cash,Cancelled,2023,4,April,2
TXN015652,2023-04-01,Rug,Home,2,17502.65,35005.3,Lagos,Cash,Cancelled,2023,4,April,2
TXN009498,2023-04-01,Table Lamp,Home,3,360288.4,1080865.2,Enugu,Card,Delivered,2023,4,April,2
TXN003334,2023-04-01,Rice Cooker,Home,3,401329.49,1203988.47,Lagos,Card,Pending,2023,4,April,2
TXN002739,2023-04-01,Perfume,Beauty,4,488701.16,1954804.64,Enugu,Card,Delivered,2023,4,April,2
TXN017264,2023-04-01,Rug,Home,5,214170.38,1070851.9,Enugu,Cash,Pending,2023,4,April,2
TXN001236,2023-04-01,Blender,Home,4,492317.19,1969268.76,Ibadan,Card,Pending,2023,4,April,2
TXN016549,2023-04-01,Rug,Home,5,470644.61,2353223.05,Port Harcourt,USSD,Cancelled,2023,4,April,2
TXN019857,2023-04-01,Rice Cooker,Home,4,387458.69,1549834.76,Ibadan,USSD,Delivered,2023,4,April,2
TXN004109,2023-04-01,Table Lamp,Home,4,252530.02,1010120.08,Port Harcourt,Cash,Pending,2023,4,April,2
TXN015537,2023-04-02,Samsung Galaxy,Electronics,3,277805.91,833417.73,Ibadan,USSD,Delivered,2023,4,April,2
TXN017186,2023-04-02,Rug,Home,5,396050.79,1980253.95,Ibadan,Card,Pending,2023,4,April,2
TXN010770,2023-04-02,Hair Extension,Beauty,2,40695.78,81391.56,Ibadan,Card,Pending,2023,4,April,2
TXN016738,2023-04-02,LG TV,Electronics,5,39371.13,196855.65,Lagos,Cash,Delivered,2023,4,April,2
TXN002930,2023-04-02,Rice Cooker,Home,5,289056.23,1445281.15,Port Harcourt,Cash,Cancelled,2023,4,April,2
TXN006081,2023-04-02,Ankara Dress,Fashion,4,50741.56,202966.24,Enugu,Transfer,Delivered,2023,4,April,2
TXN011035,2023-04-02,JBL Speaker,Electronics,1,419826.93,419826.93,Kano,Cash,Pending,2023,4,April,2
TXN007398,2023-04-02,Cooking Pot,Home,5,17039.67,85198.35,Abuja,USSD,Pending,2023,4,April,2
TXN015502,2023-04-02,Makeup Kit,Beauty,2,137203.91,274407.82,Ibadan,Transfer,Cancelled,2023,4,April,2
TXN003681,2023-04-02,Nail Polish,Beauty,5,343611.41,1718057.05,Enugu,USSD,Pending,2023,4,April,2
TXN001165,2023-04-02,Cooking Pot,Home,3,328518.82,985556.46,Ibadan,Cash,Pending,2023,4,April,2
TXN006240,2023-04-02,iPhone,Electronics,3,159557.87,478673.61,Ibadan,Card,Cancelled,2023,4,April,2
TXN013795,2023-04-02,Hair Extension,Beauty,2,218742.86,437485.72,Lagos,USSD,Cancelled,2023,4,April,2
TXN000607,2023-04-02,Blender,Home,2,339093.51,678187.02,Port Harcourt,USSD,Delivered,2023,4,April,2
TXN003927,2023-04-02,Nail Polish,Beauty,3,94284.26,282852.78,Abuja,Card,Delivered,2023,4,April,2
TXN015697,2023-04-02,Nail Polish,Beauty,2,61856.37,123712.74,Port Harcourt,Cash,Pending,2023,4,April,2
TXN013784,2023-04-02,iPhone,Electronics,3,415652.01,1246956.03,Enugu,Transfer,Delivered,2023,4,April,2
TXN009624,2023-04-02,Table Lamp,Home,2,107144.91,214289.82,Kano,Cash,Delivered,2023,4,April,2
TXN011779,2023-04-02,Ankara Dress,Fashion,4,305277.11,1221108.44,Ibadan,Card,Delivered,2023,4,April,2
TXN018733,2023-04-02,JBL Speaker,Electronics,3,476895.21,1430685.63,Enugu,Card,Cancelled,2023,4,April,2
TXN001179,2023-04-02,JBL Speaker,Electronics,3,69470.28,208410.84,Kano,USSD,Cancelled,2023,4,April,2
TXN006558,2023-04-02,Cooking Pot,Home,5,451488.73,2257443.65,Abuja,USSD,Pending,2023,4,April,2
TXN012354,2023-04-02,Ankara Dress,Fashion,5,376643.82,1883219.1,Enugu,Card,Delivered,2023,4,April,2
TXN015195,2023-04-02,Table Lamp,Home,2,46681.48,93362.96,Port Harcourt,Transfer,Cancelled,2023,4,April,2
TXN012288,2023-04-02,Perfume,Beauty,4,134326.33,537305.32,Port Harcourt,Card,Cancelled,2023,4,April,2
TXN017327,2023-04-02,Blender,Home,1,88227.98,88227.98,Lagos,USSD,Cancelled,2023,4,April,2
TXN019996,2023-04-02,LG TV,Electronics,4,124791.53,499166.12,Port Harcourt,Transfer,Pending,2023,4,April,2
TXN014234,2023-04-02,Makeup Kit,Beauty,2,320424.79,640849.58,Ibadan,USSD,Delivered,2023,4,April,2
TXN016563,2023-04-02,LG TV,Electronics,5,181824.86,909124.3,Port Harcourt,Card,Delivered,2023,4,April,2
TXN005014,2023-04-02,Gucci Bag,Fashion,1,474349.99,474349.99,Abuja,USSD,Cancelled,2023,4,April,2
TXN015815,2023-04-02,Cooking Pot,Home,4,264836.06,1059344.24,Ibadan,Cash,Delivered,2023,4,April,2
TXN017765,2023-04-02,Makeup Kit,Beauty,3,484638.28,1453914.84,Abuja,USSD,Pending,2023,4,April,2
TXN011561,2023-04-02,Perfume,Beauty,3,210559.58,631678.74,Port Harcourt,Cash,Pending,2023,4,April,2
TXN002671,2023-04-03,LG TV,Electronics,2,82129.69,164259.38,Port Harcourt,Card,Pending,2023,4,April,2
TXN008455,2023-04-03,Rug,Home,1,34194.96,34194.96,Ibadan,Cash,Cancelled,2023,4,April,2
TXN019829,2023-04-03,Rug,Home,2,231042.09,462084.18,Ibadan,USSD,Cancelled,2023,4,April,2
TXN014860,2023-04-03,Cooking Pot,Home,5,192038.19,960190.95,Kano,USSD,Cancelled,2023,4,April,2
TXN001305,2023-04-03,Senator Outfit,Fashion,3,459541.02,1378623.06,Kano,Transfer,Pending,2023,4,April,2
TXN008405,2023-04-03,Perfume,Beauty,4,350827.9,1403311.6,Enugu,USSD,Delivered,2023,4,April,2
TXN016836,2023-04-03,Nail Polish,Beauty,3,459817.2,1379451.6,Kano,Cash,Cancelled,2023,4,April,2
TXN008847,2023-04-03,Nail Polish,Beauty,2,29329.58,58659.16,Enugu,Cash,Cancelled,2023,4,April,2
TXN007313,2023-04-03,Table Lamp,Home,1,140391.94,140391.94,Enugu,Card,Pending,2023,4,April,2
TXN012785,2023-04-03,Gucci Bag,Fashion,2,71419.37,142838.74,Ibadan,USSD,Cancelled,2023,4,April,2
TXN001760,2023-04-03,Blender,Home,5,128957.85,644789.25,Enugu,USSD,Pending,2023,4,April,2
TXN017873,2023-04-03,Nike Sneakers,Fashion,2,262619.38,525238.76,Lagos,USSD,Delivered,2023,4,April,2
TXN009315,2023-04-03,HP Laptop,Electronics,5,50151.98,250759.9,Enugu,USSD,Delivered,2023,4,April,2
TXN013833,2023-04-03,Rug,Home,5,483156.82,2415784.1,Lagos,Card,Delivered,2023,4,April,2
